Administrative,Informational,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,2,0,20,2000,0,0,11,2,10,2,10,1,0,0
0,0,2,136,0,1000,0,0,12,2,2,4,3,1,0,0
5,0,35,2430,0,237,102,0,11,2,2,2,1,1,0,1
0,0,14,157,2,500,0,0,11,2,5,3,2,1,0,0
5,2,30,1289,0,134,54,0,11,1,2,3,2,1,1,0
4,0,126,4447,1,156,3,0,12,2,2,3,2,1,0,0
0,0,34,921,4,430,0,0,12,3,2,1,1,1,1,0
0,0,8,885,5,375,50,0,11,3,2,1,8,1,0,1
4,1,44,951,0,45,0,0,11,2,2,8,1,2,0,0
5,0,232,5933,1,149,0,0,11,2,2,1,2,1,0,1
7,0,25,1359,1,223,0,0,11,1,1,1,1,1,1,0
0,0,6,90,0,334,0,0,11,2,10,3,3,1,0,0
0,0,50,695,1,245,0,0,12,2,4,3,1,1,0,0
4,0,125,3076,1,223,0,0,11,2,5,3,1,1,0,1
0,0,96,2858,1,198,0,0,11,3,2,1,6,1,1,0
7,0,60,1968,1,155,3,0,12,3,2,8,10,1,1,1
0,0,1,0,20,2000,0,0,12,2,2,8,11,1,0,0
12,0,14,1353,0,237,0,0,12,2,2,1,2,1,0,0
0,0,19,867,0,250,15,0,12,2,4,3,2,1,1,0
8,1,81,1879,1,193,0,0,11,2,2,1,2,1,0,0
9,4,10,139,0,134,0,0,11,2,2,3,2,2,0,0
0,1,46,1032,1,343,0,0,11,2,2,3,2,1,1,0
0,0,39,1209,0,103,0,0,11,1,1,4,1,1,1,0
4,0,152,5427,1,188,0,0,11,2,2,4,10,1,0,0
3,1,50,1571,1,278,2,0,11,3,2,1,10,1,0,1
0,0,1,0,20,2000,0,0,11,1,1,4,2,1,0,0
7,0,15,645,1,176,0,0,11,2,2,1,2,1,0,0
1,0,28,706,1,180,0,0,11,1,1,7,2,1,1,0
2,0,23,1184,4,583,0,0,12,2,2,6,2,1,0,0
2,0,53,2439,1,173,29,0,11,2,2,1,6,1,1,1
0,0,8,107,3,563,0,0,12,1,1,2,1,1,0,0
3,1,10,410,1,391,0,0,12,2,2,1,2,1,0,0
0,0,1,0,20,2000,0,0,11,8,13,9,20,3,0,0
4,4,93,2698,1,193,0,0,11,2,2,3,2,1,1,0
0,0,10,167,0,500,0,0,12,2,2,1,2,1,0,0
0,2,99,2623,3,286,0,0,11,3,2,2,13,1,0,1
0,0,69,5794,0,79,0,0,11,2,2,1,8,2,0,0
0,0,12,632,6,728,76,0,11,1,1,1,3,1,0,0
2,0,7,571,0,286,0,0,11,2,2,2,2,1,0,0
3,0,20,537,0,29,0,0,11,1,1,1,8,2,0,0
0,0,30,1662,3,717,0,0,12,2,2,3,1,1,0,0
3,1,42,2554,0,222,0,0,11,2,2,2,1,1,0,0
0,0,11,491,0,455,0,0,12,3,2,6,2,2,0,0
0,0,13,335,0,308,0,0,11,2,2,1,2,1,0,0
0,0,5,271,4,700,0,0,12,1,1,5,8,1,1,0
0,0,3,62,0,334,0,0,12,1,1,9,2,1,0,0
4,0,20,1053,2,158,0,0,11,1,1,6,3,2,0,0
0,0,2,301,0,334,0,0,11,1,1,1,3,1,0,0
0,0,19,536,5,917,0,0,11,2,2,1,11,1,0,0
0,0,11,668,0,91,0,0,12,2,5,1,2,1,0,1
2,0,32,840,2,287,14,0,11,2,2,6,1,1,0,1
0,0,102,4509,2,377,0,0,11,2,2,7,1,1,0,0
0,0,19,274,3,351,0,0,11,3,2,4,11,1,1,1
4,0,15,716,2,527,0,0,12,2,5,4,2,1,0,0
0,0,6,904,6,544,0,0,12,3,3,1,3,1,0,0
2,1,91,3310,2,205,0,0,11,3,2,1,13,1,1,1
0,0,6,340,0,334,0,0,11,2,2,1,3,1,0,0
4,4,251,9298,2,279,0,0,11,2,2,1,2,1,0,0
0,0,140,4097,1,119,0,0,11,2,5,7,1,1,0,0
1,0,47,1481,2,279,15,0,11,2,2,1,3,1,1,1
2,0,30,736,1,242,24,0,12,2,2,2,1,1,0,0
0,0,8,332,0,286,14,0,11,1,2,4,8,2,1,1
0,0,37,582,1,269,0,0,11,2,2,2,10,1,1,0
0,0,11,878,0,437,0,0,11,1,1,4,2,2,0,0
0,0,1,0,20,2000,0,0,11,3,2,3,10,3,0,0
3,0,31,836,0,65,47,0,11,2,2,1,10,1,0,1
5,0,39,806,0,210,2,0,12,2,2,2,2,1,0,0
1,0,16,376,0,72,0,0,12,1,1,1,2,2,0,0
0,0,13,556,4,201,48,0,11,4,2,4,2,2,0,1
9,0,97,1936,1,90,0,0,12,2,2,4,2,1,0,0
4,1,15,639,2,316,0,0,11,2,2,1,2,2,0,1
3,0,30,2041,0,228,4,0,12,2,2,8,2,1,0,1
2,2,35,991,2,271,15,0,11,1,1,1,2,1,1,1
2,0,13,156,0,378,0,0,12,2,2,1,2,1,0,0
0,0,1,0,20,2000,0,0,11,2,2,2,2,1,0,0
6,2,67,2200,1,277,0,0,11,1,1,1,2,1,1,0
0,0,5,45,12,1600,0,0,11,1,1,1,3,1,0,0
0,0,22,247,1,478,0,0,11,3,2,7,10,1,1,0
0,0,47,2494,2,321,0,0,12,2,4,9,1,1,0,1
6,0,31,1360,1,37,33,0,12,2,2,2,2,1,0,0
0,0,4,47,0,500,0,0,11,1,1,3,3,1,0,0
1,0,21,831,0,100,0,0,12,2,12,4,2,1,0,0
1,0,19,813,0,34,0,0,11,3,3,5,11,1,1,0
0,0,10,202,0,400,0,0,11,1,1,1,2,1,0,0
0,0,4,17,10,1500,0,0,12,2,2,1,1,1,0,0
0,0,4,55,10,1500,0,0,11,2,2,1,10,1,0,0
0,0,17,723,2,295,0,0,12,2,2,2,1,1,0,0
0,0,11,136,0,91,0,0,11,3,2,2,10,1,0,0
9,2,146,3232,1,166,9,0,12,2,2,9,2,1,1,0
3,0,2,75,0,223,0,0,11,2,2,3,2,2,0,1
2,0,43,4216,1,222,0,0,12,2,10,2,1,1,0,0
0,0,1,0,20,2000,0,0,12,2,2,9,3,1,0,0
0,0,38,625,1,211,0,0,11,4,1,9,3,1,0,0
6,0,69,1619,1,277,0,0,11,2,5,1,1,1,0,0
0,0,44,1925,0,47,59,0,11,2,2,3,6,1,0,1
2,1,56,4900,4,637,0,0,11,2,4,3,1,1,1,0
1,1,122,7142,2,197,0,0,11,3,2,1,2,1,1,0
4,0,5,455,0,63,0,0,12,2,2,7,2,2,0,0
0,0,2,0,20,2000,0,0,11,3,2,1,13,1,0,0
0,0,5,23,11,1500,0,0,11,2,2,3,13,1,0,0
4,2,37,2305,0,50,15,0,11,2,2,9,2,2,0,1
4,1,34,1574,2,191,0,0,11,3,2,4,3,1,1,0
15,2,49,2012,3,243,11,0,11,1,1,2,2,1,0,0
0,0,3,21,0,667,0,0,11,2,2,7,3,1,0,0
0,2,50,3832,0,174,0,0,11,2,2,1,10,1,0,0
0,0,11,327,4,773,0,0,11,1,1,4,3,1,0,0
2,0,23,441,7,1015,0,0,11,2,2,1,1,1,0,0
0,0,3,164,0,667,0,0,11,1,1,1,3,1,1,0
0,0,15,276,1,312,0,0,11,2,2,3,2,1,0,0
2,5,9,1177,0,125,0,0,12,1,1,3,2,2,0,0
8,0,58,1437,0,83,13,0,12,2,2,2,1,1,1,0
3,1,12,258,1,272,0,0,11,3,2,6,3,1,0,0
4,0,2,10,0,223,0,0,12,2,2,9,2,2,0,0
0,0,2,10,0,1000,0,0,12,1,1,2,2,2,0,0
0,0,11,304,0,122,0,0,11,3,2,1,2,1,0,0
0,0,7,1265,8,757,0,0,12,3,2,1,13,1,0,0
20,3,517,27010,1,146,8,0,11,1,1,1,2,1,0,1
4,0,59,4680,1,324,0,0,12,2,2,1,13,1,0,0
0,0,28,1253,2,429,0,0,11,2,2,1,13,1,0,0
5,3,170,5640,1,111,0,0,12,2,2,7,2,1,0,0
3,0,24,348,0,84,0,0,12,1,1,3,1,1,0,0
3,0,8,324,0,200,0,0,12,1,1,6,2,1,0,0
0,0,1,0,20,2000,0,0,11,2,4,3,1,1,0,0
4,0,95,2355,1,57,5,0,12,3,2,1,2,1,1,0
6,5,80,3314,3,597,0,0,11,2,2,1,2,1,1,0
0,0,15,148,2,286,0,0,11,3,2,7,3,1,0,0
1,0,114,1404,0,6,256,0,11,4,5,2,8,1,0,1
1,0,2,67,0,1000,0,0,12,2,2,9,2,1,1,0
0,0,5,48,8,1200,0,0,12,2,2,1,3,1,0,0
2,0,3,200,0,500,0,0,12,2,2,1,8,2,0,0
5,0,21,883,0,107,45,0,11,1,1,2,8,2,1,1
5,1,85,2156,1,193,4,0,11,1,1,1,2,1,1,1
1,0,18,3027,0,53,39,0,12,1,1,3,2,1,0,1
1,0,1,0,20,2000,0,0,12,1,1,1,10,1,0,0
1,1,24,761,1,206,33,0,11,2,2,1,2,1,0,1
8,0,28,840,0,32,0,0,12,1,1,3,2,1,1,0
5,0,14,838,0,115,0,0,11,1,1,2,8,2,0,1
4,0,15,363,3,393,0,0,12,3,2,2,3,1,0,0
0,0,31,1626,0,97,0,0,12,4,2,1,8,2,0,0
0,0,48,4153,1,282,0,0,11,2,2,1,1,1,1,0
7,0,25,1401,0,291,14,0,12,2,4,7,1,1,0,0
0,0,12,893,2,459,0,0,12,2,2,6,2,2,0,0
0,0,4,76,0,500,0,0,11,2,2,1,8,2,0,0
0,0,8,1067,0,286,9,0,11,1,8,4,11,1,1,1
0,0,7,323,5,715,0,0,11,3,2,2,13,1,0,0
0,0,29,874,0,311,0,0,11,2,2,5,2,1,1,1
8,2,20,696,2,589,0,0,11,1,1,8,2,1,1,1
0,4,69,4113,1,224,0,0,12,3,2,3,2,1,0,0
13,9,154,6516,1,174,3,0,11,3,2,1,2,1,0,1
0,0,26,1141,4,330,0,0,11,3,2,6,13,1,0,0
0,0,100,5213,1,258,9,0,11,2,2,7,2,1,1,1
0,1,13,1298,3,643,0,0,12,1,8,3,1,1,1,0
6,4,14,196,0,305,0,0,12,3,2,8,1,1,0,0
0,0,21,1535,1,484,0,0,11,2,2,7,3,1,0,0
1,0,7,170,0,167,0,0,12,2,4,1,2,1,0,0
0,0,4,54,0,500,0,0,11,3,2,1,11,1,0,0
2,1,46,1067,1,192,51,0,12,3,2,4,10,1,0,1
5,0,86,2107,1,90,0,0,11,2,2,3,2,1,0,0
9,0,101,5277,0,56,18,0,12,2,2,6,2,1,1,0
3,2,9,164,0,143,0,0,12,8,2,1,2,2,0,1
0,0,1,0,20,2000,0,0,11,3,2,1,1,1,0,0
0,0,18,850,0,88,0,0,11,1,1,1,2,1,0,0
11,5,225,9596,1,121,9,0,11,2,2,4,2,1,0,1
0,2,194,6461,1,173,2,0,11,2,2,3,2,1,0,1
2,0,39,1829,1,201,21,0,11,1,1,1,2,1,1,1
15,7,169,6921,1,168,1,0,11,1,1,3,2,1,1,0
3,0,34,2992,1,262,0,0,12,2,2,4,1,1,0,0
0,0,6,79,4,667,0,0,11,2,2,9,3,1,0,0
8,2,71,2513,1,256,0,0,11,3,2,1,2,1,1,1
0,0,11,335,4,607,0,0,11,3,2,1,13,1,1,0
0,0,32,1298,0,75,43,0,11,2,2,3,7,1,0,1
3,0,6,133,0,223,0,0,12,1,1,7,2,2,1,0
6,0,29,1905,1,261,0,0,11,1,1,2,8,1,0,1
0,0,7,271,0,572,0,0,12,1,1,4,2,1,1,0
5,0,3,1693,0,143,0,0,12,2,2,9,2,2,0,0
2,0,48,2260,1,102,12,0,12,1,1,7,2,1,0,1
0,0,75,1776,1,195,0,0,11,2,6,5,3,1,1,0
0,0,10,665,0,400,0,0,11,2,2,8,2,2,1,0
0,3,81,5001,1,205,0,0,11,2,2,3,2,1,1,0
0,0,2,70,0,1000,0,0,11,4,5,9,11,2,0,0
0,0,2,0,20,2000,0,0,11,3,2,5,20,1,0,0
0,0,57,2717,0,53,0,0,11,2,2,2,3,1,0,1
6,2,64,1877,1,143,17,0,12,2,5,9,2,1,0,0
0,0,8,95,3,584,0,0,12,2,4,7,1,1,0,0
1,0,37,2369,4,533,5,0,11,1,1,8,1,1,0,0
0,0,11,230,2,410,0,0,11,3,2,4,1,1,1,0
0,0,22,904,1,158,0,0,11,3,2,6,8,1,1,0
6,0,51,3297,0,86,4,0,11,1,1,1,3,1,1,0
0,0,14,239,0,39,0,0,12,2,2,5,2,2,0,0
0,2,65,2164,0,118,0,0,11,2,2,8,2,2,0,0
6,0,34,800,2,234,0,0,12,3,2,1,2,1,0,0
0,0,8,123,0,286,0,0,11,3,2,1,2,2,0,0
0,0,62,2788,1,156,57,0,11,4,2,1,1,1,1,0
1,0,26,532,1,231,45,0,11,2,2,3,2,1,0,0
0,0,10,165,3,467,0,0,11,1,1,1,2,1,1,1
0,0,43,899,1,318,9,0,11,2,4,1,10,1,0,1
1,0,10,110,4,600,0,0,12,1,1,7,3,1,1,0
0,0,3,15,7,1334,0,0,11,2,2,1,3,1,0,0
5,0,30,806,0,204,0,0,12,2,2,4,2,1,0,0
1,1,11,67,0,193,0,0,11,2,2,1,8,2,0,0
0,0,1,0,20,2000,0,0,12,1,1,3,3,2,1,0
3,3,65,2020,1,171,3,0,11,1,1,6,2,1,1,0
10,1,80,1980,1,243,20,0,11,2,1,2,2,1,1,1
0,0,28,1426,2,270,15,0,12,2,4,4,1,1,0,0
4,12,154,7839,1,150,0,0,11,3,2,6,2,1,1,0
0,0,1,0,20,2000,0,0,11,1,1,3,3,1,0,0
17,4,74,3592,2,157,0,0,11,3,2,1,2,1,0,0
0,0,11,556,2,546,0,0,11,2,2,1,3,1,0,0
0,0,2,243,0,500,0,0,12,8,13,9,20,3,0,0
10,9,216,7762,1,222,2,0,11,2,6,2,2,1,1,1
7,3,309,12159,1,256,0,0,11,2,2,1,2,1,1,1
6,0,32,2290,0,11,62,0,11,3,2,9,3,2,1,0
0,0,7,42,6,858,0,0,12,2,4,6,1,1,1,0
0,0,3,138,10,1112,0,0,11,1,1,1,3,1,0,0
0,0,1,0,20,2000,0,0,12,1,1,1,2,2,0,0
1,1,98,7713,0,125,15,0,12,2,10,4,2,1,0,0
0,0,9,436,0,250,68,0,12,1,2,2,2,2,0,1
7,3,154,4756,1,292,1,0,11,1,2,2,1,1,0,0
0,0,12,466,0,167,0,0,12,3,2,6,2,1,1,0
0,0,19,1211,0,56,0,0,11,1,1,3,10,1,0,0
0,0,14,314,0,161,0,0,11,3,2,4,2,1,0,0
1,0,22,280,1,131,0,0,11,2,2,1,2,3,0,0
0,1,43,3045,0,46,4,0,12,2,4,1,10,1,0,1
0,0,30,947,2,314,0,0,11,2,2,1,2,1,0,0
2,0,9,98,2,364,0,0,12,3,2,3,2,2,0,0
1,0,31,1575,0,226,0,0,12,2,2,3,1,1,0,0
2,0,28,1831,2,158,112,0,12,1,1,6,2,1,1,0
5,0,47,1012,2,468,3,0,11,3,2,2,1,1,0,1
0,0,16,386,0,125,0,0,12,2,2,4,1,1,0,0
1,0,17,670,4,575,0,0,12,3,2,2,1,1,1,0
0,0,21,796,5,586,0,0,12,1,2,1,3,1,0,0
9,2,23,1062,0,230,6,0,11,2,2,9,2,1,1,0
8,0,32,1207,1,145,19,0,11,2,2,1,2,1,0,1
13,1,34,859,0,117,18,0,11,2,2,5,10,1,1,0
0,3,30,1094,2,282,0,0,12,2,2,1,2,1,1,0
0,0,1,0,20,2000,0,0,11,2,2,7,11,1,1,0
1,1,65,3175,2,406,0,0,12,3,2,2,13,1,1,0
0,1,7,228,0,250,0,0,12,1,1,6,3,1,0,0
5,1,64,2059,1,96,6,0,11,3,2,3,10,1,0,1
7,2,131,5397,1,137,8,0,11,2,1,1,2,1,0,1
1,0,18,2015,1,342,10,0,11,1,1,3,2,1,1,0
0,0,41,1838,3,666,0,0,11,2,2,1,3,1,0,0
0,0,38,1327,1,167,0,0,11,1,1,1,2,1,0,0
0,0,39,2559,0,109,0,0,11,4,2,2,10,1,0,0
0,0,1,0,20,2000,0,0,12,8,13,9,20,1,0,0
4,1,16,931,0,215,0,0,11,3,2,6,2,1,0,0
0,0,1,0,20,2000,0,0,11,4,1,1,3,1,0,0
3,0,2,38,0,400,0,0,11,2,2,1,2,2,0,0
3,0,48,1053,1,131,0,0,11,1,8,6,11,1,0,0
2,4,51,1793,1,119,60,0,11,3,2,1,2,1,1,1
0,0,63,3302,1,302,0,0,11,2,1,3,1,1,1,0
4,2,98,1888,1,251,0,0,12,2,2,8,2,1,0,0
0,0,6,112,0,667,0,0,12,2,2,1,2,1,0,0
5,0,20,474,3,290,15,0,12,3,2,1,1,1,0,1
0,0,3,578,0,667,0,0,11,1,1,1,1,1,0,0
0,0,5,251,4,800,0,0,12,1,1,1,3,1,0,0
0,0,13,218,2,359,0,0,12,2,2,1,2,1,1,0
12,0,59,1534,1,323,6,0,11,2,2,1,1,1,1,0
0,0,37,583,0,220,0,0,11,2,2,5,2,1,0,0
0,0,200,6868,1,246,0,0,11,2,2,1,2,1,0,0
2,0,47,1367,1,348,21,0,12,2,2,1,2,2,0,0
6,2,227,6855,1,210,0,0,11,2,2,1,1,1,0,0
0,0,7,306,0,286,0,0,11,2,2,1,3,1,0,0
0,0,28,860,0,75,18,0,11,4,1,6,2,2,0,1
2,4,2,71,0,96,0,0,12,1,1,3,10,2,1,0
2,0,4,88,0,200,0,0,12,1,1,1,3,1,0,0
0,0,6,193,0,167,0,0,12,8,13,9,20,3,0,0
0,1,72,1461,0,149,0,0,11,1,1,1,2,1,0,1
0,0,36,2071,1,310,0,0,12,1,1,1,2,1,0,0
1,5,2,17,3,500,0,0,12,3,2,3,1,1,0,0
0,1,2,0,20,2000,0,0,11,1,1,1,15,1,0,0
0,0,6,552,4,778,0,0,11,3,2,4,11,1,1,0
0,0,19,296,0,106,0,0,11,2,2,2,2,2,0,0
0,0,3,181,7,1000,0,0,12,2,2,3,2,1,0,0
2,0,18,763,0,24,0,0,11,1,1,6,2,2,0,0
0,0,1,0,20,2000,0,0,12,3,2,2,1,1,1,0
1,0,4,297,4,400,0,0,12,3,2,1,6,1,0,0
0,0,2,9,0,667,0,0,11,2,2,8,6,1,0,0
0,0,84,2198,2,148,0,0,11,1,1,3,2,1,0,1
4,0,235,10047,1,226,0,0,11,2,2,1,2,1,0,1
3,1,17,476,0,236,0,0,11,1,10,3,2,1,0,0
0,0,1,11,0,1000,0,0,12,1,1,3,1,1,0,0
0,0,5,55,0,400,0,0,12,2,5,1,2,2,0,0
9,2,59,2005,1,310,0,0,12,2,2,6,3,1,0,0
4,0,74,3818,0,206,0,0,11,2,2,1,2,1,0,0
0,0,58,3179,0,158,0,0,11,2,2,9,2,1,0,1
3,2,30,1672,0,194,0,0,11,2,2,1,2,1,0,0
0,0,13,1985,2,500,0,0,11,4,1,7,6,1,0,0
1,0,15,762,0,143,0,0,12,8,13,9,20,3,0,0
9,0,19,1656,0,227,28,0,12,1,1,7,2,2,0,0
0,0,33,1413,2,518,0,0,11,2,5,3,1,1,0,1
0,0,8,30,0,1000,0,0,12,2,2,3,2,1,0,0
0,0,16,307,0,157,0,0,12,1,1,4,2,1,1,0
0,0,54,3979,1,249,0,0,11,2,2,6,1,1,1,0
0,0,7,104,0,572,0,0,11,2,2,2,2,1,0,1
0,0,4,47,0,500,0,0,11,2,2,3,11,1,1,0
0,0,6,39,7,1000,0,0,11,2,10,7,1,1,0,0
11,2,140,4818,1,96,12,0,11,2,2,9,2,1,0,0
0,0,28,447,0,334,0,0,11,2,2,7,10,1,0,0
0,0,1,0,20,2000,0,0,11,1,1,4,1,1,0,0
0,0,16,830,0,125,42,0,11,2,4,1,3,2,0,1
9,4,95,2990,1,146,13,0,11,3,2,4,1,1,1,0
0,0,1,0,0,2000,0,0,12,3,2,4,1,1,0,0
0,0,1,0,20,2000,0,0,11,3,2,1,13,1,1,0
11,5,501,21673,1,143,9,0,11,2,2,1,2,1,0,1
0,0,21,371,0,96,0,0,11,2,2,1,13,1,0,0
0,2,42,1932,0,84,0,0,12,1,1,6,1,1,1,0
7,3,224,6096,1,165,10,0,11,1,2,1,2,1,0,1
7,4,70,3994,1,146,32,0,11,3,2,1,2,1,1,1
4,0,82,1806,0,233,0,0,12,1,1,2,2,1,0,0
0,0,3,0,20,2000,0,0,11,2,2,1,1,1,0,0
0,0,1,0,20,2000,0,0,11,1,1,1,1,3,0,0
4,0,4,43,0,115,0,0,11,1,1,1,8,2,0,0
0,0,3,30,0,334,0,0,12,1,1,3,1,1,0,0
0,0,23,567,0,80,0,0,11,3,2,1,13,1,0,0
0,0,22,2190,1,286,0,0,11,4,2,1,10,1,0,0
0,1,97,2812,1,159,0,0,11,2,5,6,1,1,1,0
5,0,34,778,0,136,0,0,12,2,2,1,1,1,1,0
0,0,22,877,0,48,0,0,12,2,2,2,10,1,0,0
0,0,3,76,0,667,0,0,12,3,2,4,2,1,1,0
0,0,21,1078,2,477,0,0,11,3,2,1,10,1,0,0
4,0,38,1430,0,229,4,0,11,2,2,1,13,1,0,1
1,0,15,689,0,120,43,0,12,1,1,3,2,2,0,1
0,0,42,1023,2,320,0,0,11,1,1,2,10,1,1,0
0,0,1,0,20,2000,0,0,12,1,1,3,3,1,0,0
9,0,54,1936,1,223,42,0,12,1,2,1,2,1,0,1
0,0,7,355,3,400,0,0,11,2,2,4,8,1,0,0
2,0,11,418,2,432,0,0,11,3,2,1,2,1,0,0
11,0,34,1467,1,244,11,0,11,1,1,3,8,2,1,1
0,0,111,3972,1,248,0,0,11,2,2,1,2,1,0,0
0,0,11,125,0,758,0,0,12,1,1,3,1,1,0,0
8,1,57,1320,1,327,3,0,11,3,2,3,2,1,1,1
0,0,2,0,20,2000,0,0,11,2,2,9,13,1,0,0
0,2,12,2251,2,310,0,0,11,1,1,3,2,1,1,0
0,0,1,0,20,2000,0,0,11,1,8,8,11,1,1,0
2,2,118,5251,1,150,0,0,11,2,2,1,2,1,1,0
0,0,72,2495,1,139,0,0,11,1,2,1,11,1,0,0
5,2,229,8867,1,244,0,0,11,2,2,1,1,1,0,0
0,0,8,219,0,250,0,0,12,2,5,3,2,1,0,0
0,0,3,0,20,2000,0,0,11,2,2,5,1,1,0,0
0,0,6,144,0,167,0,0,12,1,1,8,10,1,0,0
0,0,21,1051,0,286,0,0,11,2,2,6,2,1,1,0
0,0,27,520,0,38,0,0,11,8,2,3,20,2,0,1
6,0,84,3647,1,169,67,0,11,2,2,4,2,1,0,0
0,0,8,142,5,288,0,0,12,1,2,1,1,1,1,0
0,0,11,578,2,334,0,0,11,3,2,1,3,1,0,0
3,0,26,656,0,375,0,0,11,2,2,4,1,1,0,0
10,2,78,2208,1,125,0,0,12,3,2,1,2,1,0,0
4,0,91,1747,0,43,0,0,11,2,2,8,8,2,0,0
4,0,22,1946,0,84,0,0,12,2,2,1,2,1,0,0
10,1,101,6039,1,192,51,0,11,2,4,3,2,1,1,1
8,4,118,3904,1,126,55,0,11,2,2,1,2,1,0,1
1,0,21,1105,0,147,0,0,12,2,2,1,1,1,0,0
1,0,48,1200,0,8,0,0,12,2,2,1,2,2,0,0
13,7,68,3148,2,269,2,0,12,1,1,1,2,1,0,1
0,0,34,1402,0,236,0,0,11,2,2,9,11,2,0,1
0,0,33,2862,0,344,0,0,11,2,2,9,2,1,0,0
0,0,10,380,0,125,0,0,12,3,12,1,1,1,1,0
0,0,16,284,2,250,0,0,11,2,2,1,11,1,0,0
6,0,56,756,1,159,0,0,11,1,1,1,10,1,1,0
1,1,125,3508,1,139,0,0,11,4,1,4,2,1,0,0
0,0,17,365,0,417,0,0,12,3,2,8,13,1,0,0
4,0,18,1274,0,319,7,0,12,1,1,1,1,1,0,1
9,3,73,3060,2,249,17,0,11,2,2,3,2,1,1,1
3,0,9,143,0,56,0,0,11,1,1,1,2,2,0,0
0,0,13,256,0,154,0,0,12,2,2,8,1,1,0,0
0,0,56,2750,1,239,0,0,11,2,2,1,8,1,0,1
6,2,275,9140,1,186,0,0,11,2,2,1,2,1,0,0
0,0,49,939,1,107,0,0,12,1,1,7,2,1,0,0
3,0,38,1807,1,265,7,0,11,2,2,6,13,1,0,0
0,0,3,59,0,667,0,0,12,2,4,1,2,1,0,0
1,0,45,1296,0,134,0,0,11,2,5,2,3,1,0,0
4,5,39,1081,2,250,20,0,11,2,5,1,2,1,0,1
3,1,108,2943,1,131,8,0,12,1,1,2,10,1,0,1
5,0,12,277,2,467,0,0,12,3,2,1,3,1,0,1
7,3,54,2865,2,241,7,0,11,3,2,3,1,1,0,0
2,2,77,4131,2,293,44,0,11,4,1,1,2,1,0,0
1,0,77,3587,0,126,0,0,12,2,2,1,2,1,0,0
0,0,2,0,20,2000,0,0,11,3,2,9,3,1,0,0
1,0,11,228,2,182,0,0,11,1,1,3,2,2,1,0
0,0,3,53,0,834,0,0,11,1,1,9,2,1,0,0
0,0,1,0,20,2000,0,0,11,2,6,1,2,1,0,0
10,1,36,674,2,325,0,0,11,1,1,1,2,1,0,0
0,0,5,976,8,1000,0,0,11,3,2,3,13,1,0,0
10,1,145,6166,1,208,0,0,11,2,2,6,2,1,0,1
0,0,44,1503,1,273,0,0,12,2,2,1,2,2,0,0
6,3,22,741,1,200,88,0,12,3,2,1,2,1,0,0
0,0,9,135,9,1245,0,0,11,1,1,2,1,1,0,0
0,2,49,573,1,280,0,0,12,2,2,1,6,1,0,0
6,0,46,1099,1,166,0,0,11,1,1,4,8,1,0,0
8,6,134,5890,3,535,0,0,11,3,2,1,3,1,0,0
2,2,96,3542,2,206,0,0,11,3,2,1,2,1,0,0
0,0,1,0,20,2000,0,0,12,2,2,4,13,1,0,0
2,0,11,659,0,154,0,0,12,2,2,1,2,1,0,0
0,0,17,2642,2,400,0,0,11,3,2,4,13,1,0,0
0,0,12,365,3,250,0,0,11,2,6,3,2,1,0,0
0,0,100,2782,2,377,0,0,12,2,6,3,1,1,0,0
3,0,2,16,0,500,0,0,11,2,2,2,2,2,1,1
0,4,95,2501,1,119,0,0,11,1,1,3,2,1,0,0
7,2,13,201,2,300,0,0,12,2,2,7,1,1,1,0
0,0,2,19,0,1000,0,0,11,1,1,1,2,2,1,0
18,6,106,3164,2,214,1,0,11,3,2,6,13,1,0,0
4,4,75,6058,2,197,0,0,11,3,2,1,2,1,0,1
2,0,30,1449,5,700,0,0,12,3,2,1,13,1,0,0
2,1,55,1985,0,35,0,0,11,3,2,4,6,1,1,0
4,0,3,21,0,334,0,0,11,1,1,2,2,2,0,0
1,0,31,740,1,523,0,0,12,1,8,3,1,1,0,0
3,0,6,159,0,63,0,0,12,3,2,8,6,2,0,0
0,0,1,57,0,1000,0,0,11,2,2,3,3,1,0,0
1,0,37,2236,0,109,50,0,11,2,5,7,10,1,0,1
23,0,62,3143,1,197,7,0,11,2,2,1,10,1,1,0
0,0,11,1290,0,223,0,0,12,1,1,6,2,2,0,0
2,0,55,3228,1,164,0,0,11,2,2,3,13,1,0,0
1,0,14,1183,0,48,18,0,11,2,2,6,10,2,1,1
11,6,72,5252,0,100,14,0,12,2,2,4,2,1,0,0
0,0,21,686,3,432,0,0,11,1,1,8,1,1,1,1
1,0,29,2210,0,351,0,0,11,3,2,8,2,1,0,0
0,0,8,1103,4,907,0,0,12,1,1,6,2,1,1,0
0,1,48,1687,3,338,0,0,12,3,2,1,10,1,1,0
0,0,8,705,2,355,0,0,11,3,2,1,3,1,0,0
1,0,30,1241,0,178,0,0,11,2,2,6,2,1,0,0
1,0,20,1141,0,50,19,0,12,3,2,3,2,2,0,1
4,0,7,57,4,667,0,0,11,3,2,1,15,1,1,0
3,0,15,311,2,125,0,0,12,3,2,3,2,1,1,0
0,0,3,53,7,889,0,0,11,1,1,3,2,1,1,0
2,0,8,92,0,200,0,0,12,2,2,6,10,1,0,0
